order_id,user_id,order_dow,order_hour_of_day
78012,46318,5,10
16562,46320,3,14
39966,46320,4,9
51917,46320,5,14
17836,46320,6,15
55531,46320,5,7
66308,46321,6,16
29633,46324,6,12
80025,46324,1,23
93185,46330,1,5
19866,46330,3,12
80543,46332,6,10
34532,46336,6,11
43945,46337,4,13
12585,46338,2,16
57862,46341,5,15
66842,46342,3,12
90968,46342,3,22
70733,46344,5,10
86704,46345,2,10
1754,46345,5,10
100683,46345,1,17
27325,46345,5,13
35693,46346,0,9
24060,46348,2,9
82813,46350,0,0
19338,46351,5,13
40164,46351,2,15
13030,46356,6,10
40546,46357,4,19
21799,46358,4,9
109702,46363,3,13
92098,46363,2,10
85629,46366,6,13
87723,46372,5,15
62740,46372,1,18
6775,46374,1,10
40046,46375,0,19
92498,46375,0,7
51636,46379,5,15
2554,46379,2,16
6694,46382,2,11
104507,46382,2,22
70993,46384,4,12
28050,46385,2,12
37711,46385,4,15
53756,46385,6,16
41815,46388,5,10
71166,46388,1,12
108414,46393,1,11
93365,46397,5,12
54037,46400,3,17
83113,46400,6,16
30363,46402,2,12
12078,46402,4,9
85782,46402,5,14
17989,46404,1,17
16180,46408,1,9
63277,46408,1,11
37068,46408,0,16
3978,46411,2,9
68323,46412,5,14
93699,46416,6,13
84360,46419,2,8
93764,46419,3,10
78741,46422,3,15
48224,46429,1,8
65126,46431,5,11
52035,46433,2,19
89100,46437,0,8
35448,46446,0,8
48304,46446,1,8
54390,46449,1,10
22448,46450,3,16
1012,46454,0,18
21639,46455,0,10
107700,46455,0,13
23928,46457,6,15
55178,46457,2,20
109870,46459,3,1
104630,46463,5,8
49736,46467,4,13
48752,46467,5,10
56558,46473,4,8
18641,46476,0,12
26602,46478,6,19
107370,46482,0,21
48168,46484,6,11
14680,46491,1,6
6094,46496,4,13
107872,46496,5,6
43377,46502,1,10
54659,46502,0,22
87026,46504,2,5
57420,46507,2,14
30705,46509,1,9
11188,46510,3,12
1285,46511,6,16
74230,46514,0,16
50142,46515,1,22
27985,46516,4,23
5465,46516,0,19
21738,46517,6,9
60512,46518,3,7
56346,46520,3,14
19579,46521,4,15
25681,46524,4,16
68812,46527,2,13
276,46527,6,11
74603,46528,1,14
45247,46528,0,14
12997,46529,2,9
2322,46534,4,17
63544,46535,4,18
29857,46535,5,15
99782,46539,5,12
65883,46539,0,11
64006,46539,1,16
49711,46539,0,10
27531,46546,1,19
1299,46546,3,18
51624,46549,3,9
37387,46549,4,14
90109,46561,2,13
56168,46566,0,9
90061,46566,0,14
16023,46566,1,18
86170,46567,4,15
39975,46570,0,14
78628,46570,3,19
92018,46575,1,13
92927,46576,3,18
21866,46576,1,19
76914,46577,6,14
57323,46584,0,11
10251,46593,0,9
77957,46605,1,14
43518,46606,1,16
73276,46609,1,13
81416,46611,1,15
25018,46614,2,7
27629,46618,4,8
5032,46621,2,18
63494,46621,1,14
77016,46621,1,14
26142,46622,2,14
54249,46622,5,11
105131,46624,6,9
104678,46624,5,12
30288,46629,5,11
103728,46629,0,10
50498,46634,5,13
96116,46639,5,15
66717,46639,3,10
30088,46646,6,17
87424,46648,4,18
63064,46649,2,18
99779,46654,1,10
19958,46654,5,13
71368,46658,6,12
61826,46658,5,8
68105,46661,1,15
96012,46664,6,15
34184,46665,2,17
101021,46665,4,19
106803,46667,3,16
31485,46673,4,16
66443,46674,1,16
48537,46676,2,7
48556,46676,2,7
107740,46683,3,19
79560,46683,5,13
48609,46684,5,17
78669,46685,0,8
80765,46691,2,13
55561,46699,6,12
32459,46699,4,8
1109,46701,4,9
71793,46701,6,17
82761,46701,1,12
45601,46702,5,17
71046,46704,1,11
34024,46705,3,21
16744,46705,6,17
95747,46707,4,15
34771,46709,1,9
1979,46712,6,15
104702,46717,1,11
10610,46717,0,11
74577,46719,2,15
27687,46727,1,17
100990,46730,1,8
62542,46731,3,22
43176,46732,1,10
19653,46735,0,15
107996,46739,6,10
110281,46742,0,16
43972,46742,6,10
13921,46748,6,9
38026,46748,5,23
33260,46748,5,22
13240,46749,4,10
59986,46749,6,20
33152,46749,1,11
26381,46750,6,13
96219,46750,4,13
45872,46751,3,19
77066,46753,0,18
1891,46753,1,15
28591,46760,3,18
56144,46761,1,12
68591,46765,5,15
19483,46765,6,15
70982,46768,4,14
75444,46768,6,11
78376,46769,2,21
99184,46769,4,10
84628,46774,4,6
45333,46777,1,16
36613,46784,1,11
61181,46788,6,13
82615,46789,2,15
66950,46792,4,14
68170,46792,5,10
29669,46792,4,13
52108,46796,0,8
49101,46799,3,13
1330,46800,6,18
103512,46802,3,15
59268,46806,2,7
72253,46810,5,13
66913,46811,5,9
51429,46813,1,8
44573,46813,1,13
77635,46813,2,15
48598,46813,1,10
28028,46816,6,13
93240,46818,0,13
58570,46821,6,22
100707,46821,4,9
34901,46826,0,10
56171,46829,6,10
57444,46831,6,16
50376,46836,5,17
95062,46836,5,20
3166,46838,6,17
3317,46838,4,17
48186,46839,2,16
5289,46839,3,18
44787,46839,6,10
23017,46840,2,18
79983,46841,5,11
35005,46846,6,9
67691,46848,4,10
74528,46848,3,13
4778,46854,5,21
18738,46855,1,23
76477,46856,4,10
102981,46858,6,15
92182,46859,6,17
72721,46864,2,12
107150,46864,1,11
57231,46864,2,11
42259,46864,0,13
1561,46866,0,17
80209,46866,4,16
40688,46871,4,16
27353,46877,4,8
64258,46878,6,14
14147,46880,6,13
101413,46880,5,18
36458,46883,4,8
21187,46884,2,18
106489,46887,1,12
30587,46893,0,14
78065,46898,0,12
30457,46906,5,16
52657,46907,2,12
46354,46909,6,13
100889,46910,0,16
72847,46923,1,12
83326,46928,3,13
24129,46931,0,13
28415,46931,6,21
1842,46931,1,8
109100,46933,1,10
82086,46934,6,15
100332,46934,5,15
2298,46935,0,21
53561,46935,0,19
19743,46935,2,6
78175,46936,3,7
9672,46940,1,16
59273,46942,0,12
47531,46944,1,16
75477,46949,1,20
66874,46949,5,18
34200,46949,5,15
56022,46953,6,13
65222,46961,4,19
88296,46965,5,21
65716,46971,2,10
90751,46973,2,18
78645,46975,4,10
63014,46977,0,16
47561,46981,3,13
99559,46986,0,11
55913,46987,0,16
68251,46992,3,16
30185,46992,6,17
50402,46994,0,11
100337,46994,4,18
63897,47000,6,14
110694,47002,5,10
19918,47006,6,21
82345,47007,3,11
70867,47008,1,9
102628,47009,0,17
67901,47010,4,11
35540,47012,6,8
37355,47012,3,9
7910,47014,0,15
28060,47015,4,15
103535,47015,2,13
11747,47015,6,14
77357,47016,4,10
63089,47016,1,9
102223,47019,2,14
16699,47019,3,17
62395,47019,4,20
75516,47019,3,14
87252,47019,2,13
21954,47027,5,14
14008,47029,5,11
99075,47029,1,13
28837,47029,0,13
7737,47035,3,17
9097,47036,1,20
37027,47038,4,12
19649,47038,3,13
90435,47038,2,22
28957,47038,4,13
70245,47040,1,9
66868,47040,1,12
102741,47040,1,17
84175,47043,1,20
27635,47044,3,22
28340,47046,0,17
66255,47046,1,20
53774,47048,0,11
28276,47058,0,13
4496,47062,4,12
788,47066,2,13
61845,47069,5,9
26165,47070,1,14
80882,47071,0,15
32414,47071,5,16
109989,47076,0,17
23222,47077,3,11
25307,47077,0,2
18027,47077,1,12
108632,47079,3,15
12825,47084,3,9
75936,47085,1,16
40581,47087,5,15
14455,47094,4,23
72077,47094,5,15
108786,47095,0,10
74003,47103,1,16
83324,47103,2,7
93336,47104,5,19
87479,47104,5,14
95773,47109,5,0
106957,47111,6,10
61337,47119,0,10
68490,47125,1,7
102824,47125,1,21
72811,47125,4,13
83807,47125,0,22
91012,47128,1,8
32356,47129,4,10
38002,47129,2,10
31754,47130,2,20
62485,47135,0,16
67935,47135,5,22
21710,47135,5,14
77075,47135,1,11
33397,47136,3,11
93675,47137,1,12
100576,47139,3,15
57360,47139,3,14
27995,47140,5,13
13634,47142,6,16
89090,47143,0,13
91466,47143,6,16
54984,47144,6,15
59563,47147,2,15
45208,47148,3,9
43641,47149,1,20
101248,47150,4,8
74802,47153,1,16
86483,47154,1,11
31490,47157,3,9
82209,47158,1,13
89741,47159,3,12
81758,47163,3,9
22665,47163,4,13
13656,47166,6,16
31398,47168,6,15
82449,47168,6,8
5917,47171,1,16
14802,47172,2,15
83827,47172,0,13
94811,47172,0,9
46391,47172,4,15
31555,47172,6,12
39658,47174,0,18
82346,47179,2,10
103545,47184,6,22
21035,47184,0,13
80408,47188,1,9
44537,47188,1,11
83543,47192,6,11
43897,47194,1,12
18138,47194,4,19
24433,47197,3,16
39419,47197,6,7
56069,47199,3,20
25132,47202,5,13
4838,47202,1,14
42213,47202,3,14
97571,47202,5,11
92227,47203,6,17
38946,47207,5,10
97321,47215,1,16
63194,47220,5,10
62658,47225,4,11
103080,47227,5,13
100016,47227,1,10
43375,47227,3,10
45865,47230,5,9
78444,47232,0,18
67389,47232,4,14
15312,47233,1,12
47231,47234,5,9
75074,47240,5,20
38561,47244,6,14
96727,47244,6,14
71189,47244,3,22
97407,47245,6,11
25376,47251,3,10
59211,47257,1,15
26068,47269,0,15
19188,47270,2,8
108634,47271,3,16
61109,47271,4,14
106195,47273,6,18
3812,47277,6,17
59950,47278,2,14
10451,47280,3,13
29892,47287,3,19
16652,47294,2,10
18883,47296,5,19
58317,47302,3,8
74985,47302,4,7
57230,47305,5,7
91785,47306,3,16
54151,47309,5,14
110383,47309,4,13
79170,47310,5,15
62950,47312,1,7
89109,47313,0,17
73025,47315,0,18
59361,47317,5,15
35605,47317,1,16
37140,47318,1,16
87378,47325,0,16
31925,47329,3,10
43152,47330,3,13
44108,47333,3,14
103576,47334,5,11
4937,47336,0,13
31238,47339,2,11
15984,47340,5,15
88271,47340,3,12
15456,47340,1,13
25680,47343,3,15
87798,47347,4,13
32838,47347,5,15
109390,47348,1,16
31866,47356,5,19
229,47358,0,22
90835,47359,5,15
18929,47359,4,13
37715,47367,0,8
3439,47368,1,13
63512,47368,5,13
41126,47368,0,10
66128,47368,6,13
76895,47370,1,16
59340,47371,1,11
2896,47375,4,16
59892,47376,3,12
40909,47381,5,7
97618,47382,6,10
45813,47384,4,11
50520,47389,0,9
48715,47389,3,16
9711,47390,4,17
11600,47395,5,10
29663,47395,3,12
10892,47396,3,13
100477,47399,6,12
25252,47399,4,14
82333,47412,2,10
97655,47412,4,8
29560,47413,0,21
102695,47414,6,20
23820,47416,1,11
51766,47416,0,14
88172,47416,4,22
55121,47418,3,17
55828,47421,2,15
38000,47425,6,8
54185,47427,1,11
67275,47427,5,22
77103,47429,1,11
69077,47432,3,15
73833,47432,0,14
90647,47439,3,12
43501,47443,1,14
25732,47447,1,10
14914,47448,5,16
69529,47448,5,17
42566,47448,0,13
44916,47451,1,12
76773,47453,0,20
70937,47453,6,20
94996,47455,5,17
67177,47461,2,20
79249,47461,3,13
66444,47462,6,12
49613,47465,6,12
12081,47468,2,13
102890,47470,0,11
51355,47472,3,11
9400,47474,5,10
41483,47475,1,8
38411,47478,4,15
85716,47480,5,17
92135,47480,0,18
49298,47480,6,19
37851,47484,3,8
16742,47484,5,8
77391,47487,6,17
44606,47487,5,8
14035,47488,2,8
22222,47490,4,15
50276,47492,3,14
1134,47494,0,20
107883,47495,4,9
5582,47496,2,14
55844,47497,0,15
61365,47497,2,9
75596,47501,1,21
81300,47511,1,11
92121,47511,1,20
30904,47511,3,11
86863,47511,5,12
90190,47513,4,0
30700,47513,3,14
107269,47521,3,9
20923,47522,3,19
25893,47522,0,10
67886,47523,3,17
99963,47523,2,14
105021,47524,0,16
34987,47524,3,7
106654,47524,1,10
41844,47526,6,7
42464,47533,1,12
107659,47540,4,12
80820,47540,0,12
25165,47542,1,13
73618,47543,2,23
2146,47543,6,3
96198,47544,5,11
104067,47547,2,14
98406,47562,3,8
33699,47565,0,15
45917,47573,2,11
76159,47576,0,10
76183,47578,2,3
98226,47579,0,13
35180,47580,5,9
97880,47584,0,11
43165,47584,2,16
18317,47586,3,16
33399,47586,6,13
10933,47586,6,15
24911,47589,4,11
94714,47599,4,15
71824,47600,5,10
99193,47604,4,18
23939,47606,0,11
18908,47606,3,10
14771,47608,5,14
87141,47608,2,10
31141,47609,4,16
98037,47610,2,7
5706,47610,2,11
78273,47612,6,12
5190,47617,1,13
97687,47620,2,17
42139,47622,2,18
20292,47622,4,16
109865,47622,1,17
75744,47622,3,14
90305,47622,0,11
3756,47624,0,12
47136,47628,0,11
16172,47631,5,9
107880,47631,2,14
92144,47631,3,13
43101,47631,3,10
36639,47637,1,19
51909,47637,4,12
106870,47637,2,14
9291,47637,4,10
8978,47640,0,10
94575,47640,0,17
23451,47641,3,16
3240,47642,1,17
96253,47643,2,18
14721,47644,4,7
13866,47647,0,18
107694,47647,5,9
91755,47648,3,13
56781,47651,3,15
93600,47657,6,9
80751,47666,5,11
47151,47666,5,18
32817,47666,5,10
65303,47666,1,11
97457,47666,2,10
8857,47667,4,23
104436,47669,5,13
2609,47669,5,8
73632,47676,2,19
53435,47676,6,8
82441,47676,0,10
110568,47676,3,16
62287,47676,3,14
20193,47676,3,12
39214,47682,3,14
99905,47682,0,1
24593,47683,2,8
99253,47685,4,12
4649,47686,2,14
65265,47691,1,15
104002,47694,1,20
24232,47694,2,10
9065,47698,6,11
90913,47700,1,7
101944,47705,0,13
9043,47707,0,13
72905,47708,1,7
58319,47709,0,17
26623,47715,1,16
15405,47717,1,17
41406,47717,1,16
59839,47719,3,19
76202,47719,3,16
62821,47719,0,11
90149,47720,3,10
110650,47720,4,9
16797,47721,1,18
50665,47727,6,1
16192,47729,0,11
86923,47737,1,10
49761,47737,4,9
80270,47738,0,20
91904,47741,4,20
24731,47750,4,17
20418,47755,2,8
47915,47763,0,10
94031,47763,4,15
13106,47763,4,9
103373,47765,5,18
31483,47766,6,10
78752,47768,2,21
48532,47768,0,12
110539,47771,3,18
54374,47775,2,22
15975,47784,1,0
1608,47784,3,11
80091,47786,0,7
83687,47786,1,16
23231,47788,0,17
84144,47793,0,11
109361,47800,6,16
95735,47801,6,7
77180,47803,6,13
40452,47803,6,11
42358,47805,5,17
75558,47808,0,9
67967,47809,5,18
13408,47811,0,19
59546,47814,4,16
11649,47814,4,11
70302,47816,4,16
1786,47819,1,13
105847,47824,4,14
33172,47824,3,12
55341,47824,1,15
63191,47824,1,8
42268,47827,5,14
56615,47827,4,15
20994,47828,0,10
70851,47833,2,19
40483,47834,0,18
25802,47835,3,12
49832,47836,2,12
41803,47836,2,15
79989,47839,2,13
107310,47841,5,16
39279,47844,1,7
9638,47844,0,15
81509,47844,6,7
80430,47845,0,8
67537,47849,1,7
49136,47849,1,16
54101,47852,1,22
24411,47854,0,22
100610,47855,4,10
51423,47855,3,13
75938,47855,3,13
98290,47858,0,10
60329,47858,4,17
27897,47861,4,16
106544,47864,0,10
36562,47867,3,8
70223,47867,1,11
106711,47869,0,12
27177,47869,0,17
75604,47872,0,16
35101,47873,5,17
53322,47873,0,11
54158,47873,2,10
91259,47873,5,10
15546,47873,6,15
44566,47874,5,20
47016,47875,1,12
5180,47879,0,21
92290,47880,6,16
51130,47882,1,9
17301,47883,1,16
91485,47883,0,16
58734,47886,5,15
2878,47890,3,13
19938,47890,1,14
23679,47892,2,15
87036,47894,0,20
43137,47897,6,11
109963,47900,1,23
11440,47902,5,20
45956,47909,1,9
39425,47910,2,9
35230,47912,2,13
100314,47913,6,15
90643,47913,6,9
25046,47915,4,13
80651,47919,5,9
108780,47919,4,11
79788,47926,2,17
90516,47928,6,14
92133,47928,4,22
35808,47928,3,14
89736,47931,5,10
104462,47931,4,21
102959,47931,2,9
11004,47932,5,18
87178,47932,2,19
108100,47932,6,17
70341,47932,5,14
93457,47936,2,23
18058,47936,5,17
60205,47950,6,11
109457,47951,6,15
46349,47952,2,6
56684,47952,3,14
4645,47954,2,12
71917,47955,4,14
62174,47960,0,15
23191,47961,5,15
25896,47969,5,15
109239,47971,1,14
16218,47971,3,10
94332,47980,4,15
51225,47982,1,11
7955,47985,2,3
57866,47985,1,12
87511,47986,2,7
107983,47989,1,17
50759,47990,5,14
79677,47991,2,9
77239,47994,5,15
69875,47995,0,10
89410,47998,0,20
33288,47998,3,18
107293,47999,4,8
75342,47999,1,19
22348,47999,3,16
86130,48003,4,13
12987,48005,1,11
73137,48005,4,11
48761,48012,1,19
10637,48012,6,20
41086,48018,0,11
100797,48018,0,15
39146,48019,3,13
2295,48019,5,10
67588,48020,0,11
54926,48021,1,15
68840,48021,4,8
29948,48021,0,16
60915,48021,0,10
47671,48023,1,19
17813,48023,5,9
75651,48024,2,20
11678,48024,1,16
56541,48026,3,17
24809,48028,6,18
53550,48028,6,12
85414,48028,4,8
80854,48030,1,8
45147,48030,1,15
73625,48032,2,19
68725,48038,6,17
6340,48042,2,16
29144,48046,0,19
96596,48046,1,8
28355,48047,5,16
15628,48049,5,1
87188,48049,2,13
5272,48049,1,15
31207,48049,4,13
82338,48051,1,13
194,48052,0,13
79512,48052,5,9
89558,48053,1,11
22989,48054,4,15
63714,48054,3,14
101286,48054,1,15
99263,48054,3,13
94266,48056,2,12
39368,48059,5,6
65692,48060,4,14
106487,48064,0,21
61167,48065,0,16
105113,48080,2,17
105276,48082,5,18
33027,48093,0,14
24697,48093,0,14
17113,48094,0,14
40167,48096,0,20
6203,48096,3,17
97643,48099,5,11
44546,48101,6,18
89605,48103,2,9
108187,48104,1,9
45623,48109,6,11
74980,48109,3,14
48560,48113,2,18
54732,48115,1,15
104169,48115,4,18
62455,48115,2,14
98656,48119,0,17
7501,48123,0,14
26885,48124,4,14
105205,48125,1,10
22158,48125,0,21
69733,48125,5,19
72284,48127,3,18
18274,48127,5,13
10773,48128,0,12
83538,48128,6,11
52496,48128,4,18
49673,48133,2,16
55055,48134,4,12
76146,48134,6,12
83135,48135,5,14
16408,48143,0,15
91739,48147,3,23
70328,48147,6,18
62422,48148,5,2
21804,48149,0,20
37099,48151,4,9
59828,48157,4,11
20272,48160,2,12
64133,48162,6,9
50162,48169,6,9
41974,48171,3,15
18832,48176,1,11
59269,48177,6,13
66755,48177,0,22
77008,48178,4,17
90982,48178,4,10
32911,48178,5,9
36250,48178,1,10
8426,48178,2,8
73013,48180,1,9
46062,48183,3,10
103856,48183,1,15
45824,48186,5,10
39202,48188,6,13
49530,48191,4,18
37524,48194,4,19
36841,48194,0,17
25480,48194,5,10
93857,48195,2,8
37850,48199,4,16
28353,48201,0,14
5208,48203,0,15
89321,48203,2,15
84976,48203,3,15
54752,48203,6,13
91037,48206,2,14
41140,48206,1,9
33780,48206,5,13
6897,48206,5,15
83459,48209,5,16
47843,48214,1,9
91199,48214,0,17
8392,48215,3,18
33562,48220,4,13
24746,48221,1,14
4387,48224,3,18
36286,48224,5,16
42269,48226,1,10
30484,48226,1,10
85932,48228,2,14
72015,48229,0,10
10255,48233,0,16
104641,48234,2,8
10089,48235,0,20
49607,48236,3,16
44516,48237,0,17
48587,48247,0,23
6459,48249,1,10
63935,48250,6,14
59165,48252,0,11
1402,48256,6,13
58480,48259,0,19
92933,48264,2,21
55535,48265,3,17
85641,48265,4,18
20664,48267,2,10
82035,48272,1,9
94602,48272,1,9
55762,48274,0,11
21042,48279,6,11
46901,48280,1,20
96574,48282,5,16
87542,48283,6,17
102749,48285,2,23
75742,48286,6,16
42707,48292,3,14
57756,48292,2,15
21445,48292,4,14
73768,48295,5,15
64256,48296,3,20
51246,48301,0,10
95031,48303,4,14
75020,48307,3,14
28648,48308,2,9
103091,48308,0,10
177,48308,2,16
38034,48308,1,9
15538,48308,5,9
57807,48315,4,11
45829,48318,3,19
17730,48321,3,12
102295,48321,4,14
9509,48321,2,10
77916,48321,4,10
28602,48321,3,10
48853,48321,4,10
23314,48322,1,12
77452,48325,6,15
107362,48330,0,14
25019,48332,0,12
10790,48335,5,8
30060,48335,2,15
43054,48338,2,9
4443,48340,3,15
36173,48343,4,9
29738,48345,3,10
23026,48348,0,9
76434,48348,1,10
27537,48348,4,18
46262,48348,6,12
25033,48352,1,8
79236,48353,6,18
66522,48354,2,10
14881,48361,0,13
81198,48362,4,8
32073,48364,3,13
99360,48364,0,17
30748,48364,5,18
62813,48364,0,11
72183,48369,6,16
56597,48369,2,20
14360,48369,2,17
50512,48370,6,15
43388,48371,6,21
69542,48371,3,23
47339,48376,0,13
68833,48376,4,11
50481,48378,1,10
73815,48379,3,12
80768,48383,6,14
20202,48384,5,14
103497,48386,4,18
13510,48399,4,11
35465,48399,0,14
81594,48401,3,9
64539,48401,0,12
6105,48401,4,21
65598,48402,0,9
8863,48406,0,15
39020,48407,0,9
98056,48409,3,9
415,48412,4,18
49473,48412,0,12
87105,48412,6,10
7988,48417,0,10
62500,48420,2,12
7766,48424,3,13
48254,48424,1,13
91765,48426,3,23
80171,48426,0,12
48892,48427,2,17
23062,48430,4,20
67553,48430,3,16
15317,48436,0,18
62745,48438,2,13
74640,48448,0,16
58524,48450,1,14
52167,48457,2,14
50705,48458,0,10
3369,48465,4,16
79520,48466,0,15
93714,48466,6,13
83909,48466,0,13
7699,48466,0,7
43640,48468,2,8
28949,48469,2,12
66140,48470,6,13
59960,48471,5,17
42033,48475,0,14
20047,48476,1,0
9138,48477,6,8
109973,48477,3,8
8442,48480,2,10
34999,48482,6,15
60114,48486,4,17
80550,48492,5,13
105298,48493,3,10
45797,48493,4,18
47417,48494,5,15
58599,48500,4,11
86992,48500,3,9
15428,48502,2,14
92192,48503,2,14
23170,48509,6,22
36344,48509,5,15
47346,48512,4,20
3726,48512,1,20
17900,48519,1,17
57123,48519,6,12
101388,48519,4,17
58409,48521,1,17
9779,48527,4,8
41156,48527,0,17
87228,48533,3,13
21714,48534,3,12
10984,48536,0,15
45811,48540,5,9
37178,48547,5,16
24135,48547,1,18
62855,48547,4,13
17325,48547,5,18
91648,48547,1,15
82131,48549,0,21
87688,48550,3,14
53431,48552,4,16
63234,48556,2,16
63357,48556,1,22
54797,48556,5,18
109627,48557,5,11
65933,48557,3,17
33882,48559,2,13
42600,48559,4,14
106500,48559,4,20
93506,48560,3,21
65306,48569,3,18
61690,48569,4,17
107808,48571,1,7
34757,48571,1,8
55902,48571,0,10
11882,48571,2,12
107534,48580,3,18
9982,48580,2,9
24371,48581,2,14
69495,48584,2,10
33341,48584,0,6
103531,48588,1,11
8836,48588,3,11
17287,48590,1,16
105110,48590,0,19
12337,48592,5,13
34516,48598,2,23
44359,48598,5,11
110007,48598,3,10
45649,48599,1,11
85819,48599,4,15
27311,48599,4,9
26315,48599,1,13
54774,48606,4,11
90184,48607,0,14
45852,48608,2,10
95565,48608,5,10
14434,48610,2,9
70740,48614,4,18
40128,48614,5,17
94277,48620,3,0
31890,48620,6,0
40572,48620,5,17
77927,48621,6,11
70247,48622,6,16
36666,48628,6,9
91348,48630,0,10
94393,48632,0,1
87383,48632,1,11
108426,48632,2,14
39866,48633,1,11
53064,48642,5,6
73568,48646,2,14
76415,48651,4,18
97143,48653,4,21
69842,48654,2,15
63807,48654,1,17
108897,48659,0,22
96629,48659,0,21
28989,48660,1,22
68752,48664,4,13
16625,48666,0,16
24139,48669,0,11
31451,48677,1,14
76209,48677,2,11
64306,48679,6,8
74606,48680,3,20
19449,48689,6,9
75189,48690,2,15
85146,48694,3,9
79629,48695,1,18
107153,48695,4,17
91181,48695,0,12
64011,48695,2,10
51957,48697,4,15
61098,48697,2,18
97501,48698,6,21
71737,48698,0,13
82011,48700,3,15
67018,48701,4,8
47061,48704,1,14
65358,48707,0,12
80028,48712,4,10
71940,48712,4,14
43871,48714,3,18
104696,48716,3,18
38618,48718,5,14
35055,48720,5,9
105518,48721,0,18
94965,48722,5,14
11528,48723,4,15
367,48730,4,19
58470,48730,5,10
107854,48732,1,15
78301,48732,0,16
15902,48737,2,17
56568,48738,0,16
90461,48739,1,16
8314,48744,1,18
90655,48744,1,15
35318,48744,5,11
66182,48744,2,14
79457,48745,0,13
29260,48745,4,9
74621,48750,5,9
32112,48751,1,14
75214,48755,5,23
69282,48757,2,13
8114,48760,2,13
67919,48760,1,15
23630,48761,5,20
49974,48764,3,13
6092,48764,6,11
69829,48765,1,20
12664,48767,4,12
19766,48767,1,10
95087,48771,0,17
109144,48780,3,9
35305,48785,5,9
92054,48785,2,15
52101,48785,5,9
87655,48786,0,11
29419,48787,5,10
63030,48791,3,22
84868,48796,0,21
15966,48801,1,9
87903,48813,4,13
13336,48813,2,15
52458,48815,6,19
68278,48818,3,9
34966,48823,5,18
91819,48828,1,14
77764,48828,1,15
9118,48830,3,13
74549,48836,0,15
48900,48836,0,13
66453,48842,3,12
68447,48842,6,13
24600,48842,0,13
93208,48849,2,12
109080,48849,4,11
92333,48850,3,10
8678,48862,3,18
17978,48862,1,9
107109,48862,0,8
24306,48864,1,10
98383,48867,2,7
20472,48867,5,13
90662,48869,2,15
100618,48873,3,16
30000,48875,6,15
24315,48875,4,8
11644,48882,3,12
99867,48882,6,15
43189,48885,4,17
90735,48886,0,12
84902,48886,0,9
17354,48889,6,22
70676,48889,0,11
109996,48890,0,7
13246,48890,3,18
65391,48890,4,11
12295,48890,4,11
64104,48890,5,19
41599,48890,3,15
2698,48890,3,12
17634,48897,0,14
76051,48897,4,11
746,48900,0,12
63410,48912,4,10
107343,48915,5,13
29678,48916,4,8
86975,48919,6,9
10917,48924,0,22
88849,48926,0,8
63016,48935,4,12
84556,48935,3,13
8639,48936,0,21
85145,48936,5,13
79516,48938,6,13
36611,48938,5,22
89047,48943,1,11
36553,48943,0,17
23208,48943,2,17
48337,48944,3,14
103188,48951,6,14
100768,48953,0,13
1916,48958,2,12
729,48968,1,13
104248,48969,3,8
48858,48969,1,7
60163,48969,5,15
104779,48969,1,18
19686,48970,2,16
56972,48971,6,9
94441,48972,3,16
86711,48981,0,12
60255,48989,3,13
21003,48992,4,8
33992,48992,0,18
47066,48993,2,9
29018,48993,3,20
29801,48994,6,9
6654,48998,1,18
8528,49001,2,10
90782,49003,5,18
61857,49006,6,18
82689,49006,3,8
6512,49006,3,10
26828,49008,1,22
86587,49010,0,18
93726,49016,1,16
1657,49017,1,14
98154,49018,0,10
33194,49019,0,11
75022,49020,1,14
62553,49025,2,9
105848,49027,1,11
81256,49027,0,8
64156,49028,1,14
86884,49028,6,16
100853,49030,5,9
21073,49030,5,7
370,49030,6,10
73192,49030,3,18
69796,49031,5,20
71405,49044,0,20
40305,49044,6,20
24961,49046,0,10
40589,49060,6,14
101529,49064,1,10
35846,49064,0,17
64550,49064,5,13
81640,49064,4,9
8234,49064,2,6
61444,49065,2,19
18613,49066,4,10
44233,49076,0,13
35444,49078,3,12
56728,49080,4,10
58285,49083,0,11
107572,49084,6,14
96950,49085,2,16
26232,49085,0,10
62933,49088,4,19
105892,49088,0,12
8845,49088,2,7
51863,49091,1,9
75685,49092,1,15
99022,49093,6,20
108649,49094,0,19
57736,49096,1,19
56182,49096,1,12
83601,49099,3,13
89677,49102,3,9
56896,49102,2,8
14876,49107,0,11
30771,49108,0,10
26933,49112,5,13
73102,49112,1,17
82640,49113,2,19
50352,49114,6,17
63065,49116,3,16
82137,49116,3,16
10158,49116,3,12
46066,49122,0,17
70081,49126,1,10
43170,49131,0,18
7321,49131,1,15
94902,49131,0,17
56700,49133,4,10
77834,49133,1,13
93454,49143,3,11
65609,49144,1,21
15850,49144,0,9
49362,49146,5,9
97276,49149,0,14
67371,49149,0,12
21756,49150,2,10
36557,49150,6,11
36347,49158,5,19
36335,49159,2,17
14805,49159,6,20
69708,49159,0,18
66248,49161,4,10
5840,49168,2,13
89203,49173,5,10
88369,49174,3,11
102722,49175,5,21
55191,49175,2,8
92415,49181,2,9
93861,49181,3,7
10950,49182,5,13
57145,49186,6,23
48283,49186,6,17
108509,49186,4,12
81246,49186,4,22
1806,49186,4,12
8064,49187,2,15
43383,49189,5,11
79768,49189,1,10
57812,49192,2,17
